id,title,region_id,address,serial_number,email,owner,ownership_type,phone,place_type,created_at,updated_at,type_id,msisdn,is_user_submitted,latitude,longitude,alternative_names,status,hmis,remarks,registration_num,source,current_id
15774,Kolo,20663,,44,,LGA,Government,,,2013-01-24 00:24:20.487128+00,2013-01-24 00:24:20.487185+00,16,,f,-4.733333,35.833333,"",Operating,35,"",KDO/KIJ/251,ADS,101047
15775,Kondoa,20664,,45,,LGA,Government,,,2013-01-24 00:24:20.77154+00,2013-01-24 00:24:20.771584+00,18,,f,-4.90417,35.79515,"",Operating,36,"",KDO/KIJ/247,Other,101048
15776,Kondoa Lutheran,20587,,46,,"",FBO,,,2013-01-24 00:24:20.91567+00,2013-01-24 00:24:20.915716+00,16,,f,-4.91483,35.79578,"",Operating,41,"","","",101049
15777,Kondoa RC,20587,,47,,"",FBO,,,2013-01-24 00:24:21.051337+00,2013-01-24 00:24:21.05138+00,16,,f,-4.89691,35.79202,"",Operating,50,"","",NIMR,101050
15778,Kwadelo,20666,,48,,LGA,Government,,,2013-01-24 00:24:21.318035+00,2013-01-24 00:24:21.318092+00,16,,f,,,"",Operating,37,"",DO/KIJ/267,"",101051
15779,Kwahengwa,20667,,78,,LGA,Government,,,2013-01-24 00:24:21.628853+00,2013-01-24 00:24:21.628909+00,16,,f,,,"",Under Construction,"","",KDO/KIJ/296,"",101085
15780,Kwamtoro,20669,,49,,LGA,Government,,,2013-01-24 00:24:21.847746+00,2013-01-24 00:24:21.84779+00,17,,f,,,"",Operating,38,"",KDO/KIJ/311,"",101053
15781,Lahoda,20671,,50,,LGA,Government,,,2013-01-24 00:24:22.15491+00,2013-01-24 00:24:22.15496+00,16,,f,-5.0845,35.36886,"",Operating,39,"",KDO/KIJ/314,Other,101054
15782,Lalta,20672,,51,,LGA,Government,,,2013-01-24 00:24:22.403423+00,2013-01-24 00:24:22.451673+00,16,,f,-5.166667,35.3,"",Operating,40,"","",ADS,101055
15783,Magambua  AIC,20673,,52,,Others,FBO,,,2013-01-24 00:24:22.655257+00,2013-01-24 00:24:22.6553+00,16,,f,,,"",Operating,60,"",KDO/KIJ/305,MMAM,101056
15784,Magasa,20675,,79,,LGA,Government,,,2013-01-24 00:24:22.93848+00,2013-01-24 00:24:22.938595+00,16,,f,,,"",Under Construction,"","",DO/KIJ/355,"",101086
15785,Makorongo,20676,,53,,LGA,Government,,,2013-01-24 00:24:23.178288+00,2013-01-24 00:24:23.17833+00,17,,f,-5.483333,35.633333,"",Operating,68,"",KDO/KIJ/360,ADS,101057
15786,Masange,20677,,54,,LGA,Government,,,2013-01-24 00:24:23.4407+00,2013-01-24 00:24:23.440744+00,16,,f,-4.60319,35.80668,"",Operating,42,"",KDO/KIJ/299,NIMR,101058
15788,Maziwa,20679,,56,,LGA,Government,,,2013-01-24 00:24:23.927634+00,2013-01-24 00:24:23.927687+00,16,,f,,,"",Under Construction,Not Allocated,"",KDO/KIJ/418,"",101060
15789,Mkombozi,20587,,57,,LGA,Government,,,2013-01-24 00:24:24.082884+00,2013-01-24 00:24:24.082935+00,16,,f,,,"",Operating,59,"","","",101061
15790,Mnenia,20681,,58,,LGA,Government,,,2013-01-24 00:24:24.420425+00,2013-01-24 00:24:24.420474+00,16,,f,,,"",Operating,44,"",KDO/KIJ/284,"",101062
15791,Mondo,20682,,59,,LGA,Government,,,2013-01-24 00:24:24.599789+00,2013-01-24 00:24:24.599833+00,16,,f,-5.00686,35.93584,"",Operating,45,"",DO/KIJ/235,NIMR,101063
15792,Mongoroma,20655,,60,,LGA,Government,,,2013-01-24 00:24:24.872286+00,2013-01-24 00:24:24.87233+00,16,,f,-4.9,35.616667,"",Operating,63,"","","",101064
15793,Motto,20684,,61,,LGA,Government,,,2013-01-24 00:24:25.147598+00,2013-01-24 00:24:25.147664+00,16,,f,-5.366667,35.366667,"",Operating,66,"",KDO/KIJ/317,ADS,101065
15794,Mpendo,20686,,62,,LGA,Government,,,2013-01-24 00:24:25.47868+00,2013-01-24 00:24:25.478734+00,16,,f,,,"",Operating,46,"",KDO/KIJ/306,"",101066
15795,Mrijo,20687,,80,,LGA,Government,,,2013-01-24 00:24:25.729485+00,2013-01-24 00:24:25.729544+00,17,,f,,,"",Operating,"","",DO/KIJ/225,"",101087
15796,Mrijo,20688,,63,,LGA,Government,,,2013-01-24 00:24:25.972679+00,2013-01-24 00:24:25.972743+00,16,,f,-5.166667,36.25,"",Under Construction,47,"",DO/KIJ/226,ADS,101067
15797,Msaada,20689,,64,,LGA,Government,,,2013-01-24 00:24:26.214743+00,2013-01-24 00:24:26.214786+00,16,,f,,,"",Operating,71,"",DO/KIJ/408,MMAM,101068
15798,Mwaikisabe,20690,,65,,LGA,Government,,,2013-01-24 00:24:26.52345+00,2013-01-24 00:24:26.523511+00,16,,f,,,"",Operating,69,"",KDO/KIJ/220,"",101069
15799,Ovada,20691,,66,,LGA,Government,,,2013-01-24 00:24:26.75779+00,2013-01-24 00:24:26.757833+00,16,,f,-5.175348,35.2531,"",Operating,64,"",KDO/KIJ/304,ADS,101070
15800,Ovada VA,20692,,81,,RC,FBO,,,2013-01-24 00:24:27.064837+00,2013-01-24 00:24:27.064881+00,16,,f,,,"",Operating,"","",KDO/KIJ/302,"",101089
15801,Pahi,20693,,82,,LGA,Government,,,2013-01-24 00:24:27.315174+00,2013-01-24 00:24:27.315229+00,16,,f,,,"",Operating,"","",DO/KIJ/278,"",101090
15802,Pahi,20587,,67,,Government,Government,,,2013-01-24 00:24:27.443229+00,2013-01-24 00:24:27.443271+00,16,,f,-4.714371,35.90966,"",Operating,49,"","",ADS,101072
15803,Pahi AIC,20632,,83,,Others,FBO,,,2013-01-24 00:24:27.678243+00,2013-01-24 00:24:27.678299+00,16,,f,,,"",Operating,"","",DO/KIJ/278,"",101091
15804,Safina RC,20694,,68,,RC,FBO,,,2013-01-24 00:24:27.943904+00,2013-01-24 00:24:27.943968+00,16,,f,,,"",Operating,75,"",KDO/KIJ/293,"",101074
15805,Safina ya Nuhu,20587,,69,,"",FBO,,,2013-01-24 00:24:28.10915+00,2013-01-24 00:24:28.109194+00,16,,f,,,"",Operating,58,"","","",101075
15806,Sakami,20696,,70,,LGA,Government,,,2013-01-24 00:24:28.353714+00,2013-01-24 00:24:28.353758+00,16,,f,,,"",Operating,51,"",KDO/KIJ/256,"",101076
15807,Sanzawa,20697,,71,,LGA,Government,,,2013-01-24 00:24:28.616891+00,2013-01-24 00:24:28.616934+00,16,,f,-5.38359,35.31812,"",Operating,52,"",KDO/KIJ/307,Other,101077
15808,Sha Majalla,20587,,72,,Private,Private,,,2013-01-24 00:24:28.769122+00,2013-01-24 00:24:28.769189+00,16,,f,,,"",Operating,61,"","","",101078
15809,Soya,20698,,73,,LGA,Government,,,2013-01-24 00:24:29.011409+00,2013-01-24 00:24:29.011455+00,16,,f,,,"",Operating,53,"",KDO/KIJ/224,"",101079
15810,Thawi,20699,,74,,LGA,Government,,,2013-01-24 00:24:29.298413+00,2013-01-24 00:24:29.298471+00,16,,f,,,"",Operating,55,"",KDO/KIJ/244,"",101081
15811,Tumbakose,20700,,75,,LGA,Government,,,2013-01-24 00:24:29.518574+00,2013-01-24 00:24:29.518621+00,16,,f,,,"",Operating,56,"",KDO/KIJ/58,"",101082
15812,Banyibanyi,20704,,156,,LGA,Government,,,2013-01-24 00:24:29.764759+00,2013-01-24 00:24:29.764803+00,16,,f,-5.88504,36.34018,"",Operating,1,"","",RW,103001
15813,Chamkoroma,20707,,157,,LGA,Government,,,2013-01-24 00:24:30.065381+00,2013-01-24 00:24:30.065438+00,16,,f,-6.32134,36.67697,"",Operating,40,"","",RW,103003
15814,Chamkoroma KKKT,20707,,158,,Lutheran,FBO,,,2013-01-24 00:24:30.367218+00,2013-01-24 00:24:30.367277+00,16,,f,,,"",Operating,43,"","",MMAM,103004
15815,Chigwingwili,20710,,201,,LGA,Government,,,2013-01-24 00:24:30.635539+00,2013-01-24 00:24:30.635589+00,16,,f,,,"",Under Construction,"","","","",103065
15816,Chitego,20712,,159,,LGA,Government,,,2013-01-24 00:24:30.863941+00,2013-01-24 00:24:30.863983+00,16,,f,-5.61255,36.37253,"",Operating,26,"","",RW,103006
15817,Chiwe,20714,,160,,LGA,Government,,,2013-01-24 00:24:31.119611+00,2013-01-24 00:24:31.119661+00,16,,f,-6.22179,36.78561,"",Operating,35,"","",RW,103007
15818,Hembahemba,20716,,202,,LGA,Government,,,2013-01-24 00:24:31.378615+00,2013-01-24 00:24:31.37866+00,16,,f,,,"",Under Construction,"","","","",103066
15819,Hogoro,20717,,161,,LGA,Government,,,2013-01-24 00:24:31.707305+00,2013-01-24 00:24:31.707349+00,16,,f,-5.95602,36.45079,"",Operating,2,"","",RW,103009
15820,Ibwaga,20719,,162,,LGA,Government,,,2013-01-24 00:24:31.929251+00,2013-01-24 00:24:31.929306+00,16,,f,-6.22458,36.4711,"",Operating,30,"","",RW,103010
15821,Iduo,20721,,163,,LGA,Government,,,2013-01-24 00:24:32.248526+00,2013-01-24 00:24:32.248583+00,16,,f,-6.26345,36.64922,"",Operating,3,"","",RW,103011
15822,Ihanda,20723,,164,,LGA,Government,,,2013-01-24 00:24:32.534067+00,2013-01-24 00:24:32.53411+00,16,,f,-6.24324,36.71253,"",Operating,36,"","",RW,103012
15823,Ijaka,20725,,203,,LGA,Government,,,2013-01-24 00:24:32.765154+00,2013-01-24 00:24:32.765213+00,16,,f,,,"",Operating,"","","","",103067
15824,Juva,20727,,165,,Private,Private,,,2013-01-24 00:24:33.02723+00,2013-01-24 00:24:33.027291+00,16,,f,-5.77892293063,36.435602091,"",Operating,4,"","","",103014
15825,Kibaigwa,20728,,204,,LGA,Government,,,2013-01-24 00:24:33.20307+00,2013-01-24 00:24:33.203126+00,17,,f,,,"",Operating,"","","","",103068
15826,Kibaigwa,20728,,205,,LGA,Government,,,2013-01-24 00:24:33.44177+00,2013-01-24 00:24:33.441827+00,16,,f,,,"",Operating,"","","","",103069
15827,Kiteto,20729,,206,,LGA,Government,,,2013-01-24 00:24:33.730935+00,2013-01-24 00:24:33.730981+00,16,,f,,,"",Under Construction,"","","","",103070
15828,Kongwa,20731,,166,,LGA,Government,,,2013-01-24 00:24:33.936856+00,2013-01-24 00:24:33.936914+00,18,,f,-6.29983,36.75068,"",Operating,6,"","",RW,103018
15829,Laikala,20732,,167,,LGA,Government,,,2013-01-24 00:24:34.277729+00,2013-01-24 00:24:34.277774+00,16,,f,-6.19077,36.60814,"",Operating,33,"","",RW,103019
15830,Lenjulu,20733,,207,,LGA,Government,,,2013-01-24 00:24:34.660486+00,2013-01-24 00:24:34.660534+00,16,,f,,,"",Under Construction,"","","","",103071
15831,Machenje,20734,,168,,LGA,Government,,,2013-01-24 00:24:35.235229+00,2013-01-24 00:24:35.235276+00,16,,f,,,"",Operating,44,"","",MMAM,103022
15832,Mag'hweta,20735,,208,,LGA,Government,,,2013-01-24 00:24:35.497167+00,2013-01-24 00:24:35.497227+00,16,,f,,,"",Under Construction,"","","","",103072
15833,Mageseni,20736,,169,,LGA,Government,,,2013-01-24 00:24:35.838904+00,2013-01-24 00:24:35.838964+00,16,,f,,,"",Operating,48,"","","",103023
15834,Makawa,20737,,170,,LGA,Government,,,2013-01-24 00:24:36.153483+00,2013-01-24 00:24:36.153538+00,16,,f,-5.75464,36.54081,"",Operating,11,"","",RW,103025
15835,Manyata,20738,,209,,LGA,Government,,,2013-01-24 00:24:36.461997+00,2013-01-24 00:24:36.462053+00,16,,f,,,"",Under Construction,"","","","",103073
15836,Mary Immaculata Kibaigwa,20739,,171,,RC,FBO,,,2013-01-24 00:24:36.716456+00,2013-01-24 00:24:36.716509+00,16,,f,,,RC Kibaigwa,Operating,49,"","","",103026
15837,Matongoro,20740,,172,,LGA,Government,,,2013-01-24 00:24:37.002442+00,2013-01-24 00:24:37.002652+00,16,,f,-5.81042,36.46954,"",Operating,12,"","",RW,103027
15838,Mbagilwa,20741,,210,,LGA,Government,,,2013-01-24 00:24:37.280041+00,2013-01-24 00:24:37.280085+00,16,,f,,,"",Operating,"","","","",103074
15839,Mbande,20743,,173,,LGA,Government,,,2013-01-24 00:24:37.552129+00,2013-01-24 00:24:37.552184+00,16,,f,-6.10467,36.32065,"",Operating,29,"","",RW,103030
15840,Mkoka RHC,20744,,174,,LGA,Government,,,2013-01-24 00:24:37.774988+00,2013-01-24 00:24:37.775053+00,17,,f,,,"",Operating,27,"","",MMAM,103031
15841,Mkutani,20745,,211,,LGA,Government,,,2013-01-24 00:24:38.04213+00,2013-01-24 00:24:38.042186+00,16,,f,,,"",Operating,"","","","",103075
15842,Mlali,20746,,175,,LGA,Government,,,2013-01-24 00:24:38.323712+00,2013-01-24 00:24:38.323755+00,17,,f,-6.30592,36.75684,"",Operating,13,"","",RW,103033
15843,Mlali RC,20747,,176,,RC,FBO,,,2013-01-24 00:24:38.576022+00,2013-01-24 00:24:38.576064+00,16,,f,,,"",Operating,13,"","",MMAM,103034
15844,Mlali Walemavu,20701,,177,,LGA,Government,,,2013-01-24 00:24:38.741744+00,2013-01-24 00:24:38.741787+00,16,,f,,,"",Operating,37,"","","",103035
15845,Mlanje,20748,,212,,LGA,Government,,,2013-01-24 00:24:38.981758+00,2013-01-24 00:24:38.981801+00,16,,f,,,"",Under Construction,"","","","",103076
15846,Moleti,20749,,178,,LGA,Government,,,2013-01-24 00:24:39.222614+00,2013-01-24 00:24:39.222666+00,16,,f,,,"",Operating,48,"","",MMAM,103037
15847,Mseta,20750,,179,,LGA,Government,,,2013-01-24 00:24:39.475054+00,2013-01-24 00:24:39.475114+00,16,,f,-6.38602,36.67382,"",Operating,14,"","",RW,103038
15848,Msunjilile,20751,,213,,LGA,Government,,,2013-01-24 00:24:39.720585+00,2013-01-24 00:24:39.720642+00,16,,f,,,"",Under Construction,"","","","",103077
15849,Mtanana,20752,,180,,LGA,Government,,,2013-01-24 00:24:39.998227+00,2013-01-24 00:24:39.998271+00,16,,f,-6.05984,36.58891,"",Operating,15,"","",Other,103040
15850,Mwigoha,20739,,181,,Private,Private,,,2013-01-24 00:24:40.28007+00,2013-01-24 00:24:40.280128+00,16,,f,,,"",Operating,5,"","","",103042
15851,NARCO,20753,,182,,Parastatal,Government,,,2013-01-24 00:24:40.533463+00,2013-01-24 00:24:40.53352+00,16,,f,-6.06372,36.45249,"",Operating,7,"","",Other,103043
15852,NARCO,20742,,214,,Parastatal,Government,,,2013-01-24 00:24:40.760383+00,2013-01-24 00:24:40.76044+00,16,,f,,,"",Operating,"","","","",103078
15853,Ndalibo,20753,,183,,LGA,Government,,,2013-01-24 00:24:41.002235+00,2013-01-24 00:24:41.002291+00,16,,f,-5.99362,36.54953,"",Operating,34,"","",RW,103044
15854,Ndulugumi,20754,,184,,LGA,Government,,,2013-01-24 00:24:41.257165+00,2013-01-24 00:24:41.257215+00,16,,f,-6.13034,36.64661,"",Operating,38,"","",RW,103045
15855,Ng'humbi,20755,,185,,LGA,Government,,,2013-01-24 00:24:41.573566+00,2013-01-24 00:24:41.573773+00,16,,f,-6.31563,36.82793,"",Operating,39,"","",RW,103046
15856,Ngomai,20756,,186,,LGA,Government,,,2013-01-24 00:24:41.829099+00,2013-01-24 00:24:41.829143+00,16,,f,-5.9377,36.63499,"",Operating,31,"","",RW,103047
15857,Njoge,20757,,187,,LGA,Government,,,2013-01-24 00:24:42.072957+00,2013-01-24 00:24:42.073013+00,16,,f,-5.95192,36.69143,"",Operating,16,"","",RW,103048
15858,Pandambili,20758,,188,,LGA,Government,,,2013-01-24 00:24:42.36725+00,2013-01-24 00:24:42.367295+00,16,,f,-6.08245,36.73162,"",Operating,17,"","",RW,103049
15859,Pembamoto,20759,,189,,LGA,Government,,,2013-01-24 00:24:42.611859+00,2013-01-24 00:24:42.611903+00,16,,f,-6.26211,36.83681,"",Operating,18,"","",RW,103050
15860,Pingalame,20760,,190,,LGA,Government,,,2013-01-24 00:24:42.910383+00,2013-01-24 00:24:42.910433+00,16,,f,-5.64106,36.42586,"",Operating,41,"","",RW,103051
15861,Roman Catholic,20761,,191,,RC,FBO,,,2013-01-24 00:24:43.109743+00,2013-01-24 00:24:43.109785+00,16,,f,,,Kongwa RC,Operating,9,"","",MMAM,103052
15862,Sagara,20762,,192,,Government,Government,,,2013-01-24 00:24:43.47308+00,2013-01-24 00:24:43.473138+00,16,,f,-6.25144,36.54044,"",Operating,19,"","",RW,103053
15863,SDA,20726,,215,,SDA,FBO,,,2013-01-24 00:24:43.667986+00,2013-01-24 00:24:43.668044+00,16,,f,,,"",Operating,"","","","",103079
15864,Sejeli,20763,,193,,Government,Government,,,2013-01-24 00:24:43.910217+00,2013-01-24 00:24:43.910273+00,16,,f,-6.06903,36.34292,"",Operating,20,"","",RW,103055
15865,Sheya,20764,,194,,Private,Private,,,2013-01-24 00:24:44.195071+00,2013-01-24 00:24:44.195135+00,16,,f,,,"",Closed,21,"","","",103056
15866,Songambele,20765,,195,,LGA,Government,,,2013-01-24 00:24:44.481919+00,2013-01-24 00:24:44.481985+00,16,,f,-5.89892,36.44712,"",Operating,28,"","",Other,103057
15867,Tubugwe,20766,,196,,LGA,Government,,,2013-01-24 00:24:44.719714+00,2013-01-24 00:24:44.719763+00,16,,f,-6.35884,36.63003,"",Operating,22,"","",RW,103059
15868,Tumaini,20739,,197,,Private,Private,,,2013-01-24 00:24:45.00325+00,2013-01-24 00:24:45.003294+00,16,,f,,,"",Operating,42,"","","",103061
15869,Ugogoni,20767,,198,,LGA,Government,,,2013-01-24 00:24:45.259754+00,2013-01-24 00:24:45.259801+00,17,,f,-6.19795,36.42098,"",Operating,32,"","",RW,103062
15870,Vihingo,20768,,199,,LGA,Government,,,2013-01-24 00:24:45.533029+00,2013-01-24 00:24:45.533074+00,16,,f,,,"",Operating,45,"","",MMAM,103063
15871,Zoisa,20769,,200,,LGA,Government,,,2013-01-24 00:24:45.824747+00,2013-01-24 00:24:45.82479+00,16,,f,-5.6886,36.39828,"",Operating,24,"","",RW,103064
15872,Ambangulu,20770,,1295,,"",Government,,,2013-01-24 00:24:45.970157+00,2013-01-24 00:24:45.970226+00,16,,f,-5.57857,37.42568,"",Operating,1,"","",NIMR,402001
15873,Bungu,20773,,1296,,MoHSW/LGA,Government,,,2013-01-24 00:24:46.280073+00,2013-01-24 00:24:46.280114+00,17,,f,-5.02973,38.38941,"",Operating,2,"","",NIMR,402002
15874,Bwiko,20770,,1297,,"",Government,,,2013-01-24 00:24:46.433058+00,2013-01-24 00:24:46.433113+00,16,,f,,,"",Operating,Not Allocated,"","","",402003
15875,Changalikwa,20776,,1298,,MoHSW/LGA,Government,,,2013-01-24 00:24:46.678887+00,2013-01-24 00:24:46.678935+00,16,,f,-4.96368,38.24498,"",Operating,Not Allocated,"","","",402004
15876,Chekelei,20770,,1299,,"",Government,,,2013-01-24 00:24:46.796701+00,2013-01-24 00:24:46.796744+00,16,,f,,,"",Operating,Not Allocated,"","","",402005
15877,Dindira,20778,,1300,,MoHSW/LGA,Government,,,2013-01-24 00:24:47.064686+00,2013-01-24 00:24:47.064739+00,16,,f,-5.00665,38.4312,"",Operating,3,Edited name from Dinila to Dindira,"",NIMR,402006
15878,Gemai,20780,,1301,,MoHSW/LGA,Government,,,2013-01-24 00:24:47.30476+00,2013-01-24 00:24:47.304802+00,16,,f,,,"",Operating,4,"","",MMAM,402007
15879,Goha,20781,,1302,,"",Government,,,2013-01-24 00:24:47.531801+00,2013-01-24 00:24:47.531844+00,16,,f,-4.72731,38.14379,"",Operating,5,"","",NIMR,402008
15880,Hale,20784,,1303,,MoHSW/LGA,Government,,,2013-01-24 00:24:47.759822+00,2013-01-24 00:24:47.759864+00,16,,f,-5.29676,38.60536,"",Operating,7,"","",NIMR,402009
15881,Hale Sisi kwa Sisi,20785,,1370,,MoHSW/LGA,Government,,,2013-01-24 00:24:48.011682+00,2013-01-24 00:24:48.011726+00,16,,f,-5.28741,38.60489,Sisi kwa Sisi,Operating,48,"","",NIMR,402077
15882,Hale TANESCO,20786,,1304,,Parastatal,Government,,,2013-01-24 00:24:48.270861+00,2013-01-24 00:24:48.270912+00,16,,f,-5.29375,38.61183,"",Operating,6,"","",NIMR,402011
15883,Kalalani,20789,,1305,,MoHSW/LGA,Government,,,2013-01-24 00:24:48.523361+00,2013-01-24 00:24:48.523414+00,16,,f,-4.60568,38.75591,"",Operating,8,"","",NIMR,402012
15884,Kerenge,20791,,1306,,MoHSW/LGA,Government,,,2013-01-24 00:24:48.764505+00,2013-01-24 00:24:48.764548+00,16,,f,-5.02687,38.53422,"",Operating,9,"","",NIMR,402013
15885,Kilole Private,20770,,1364,,Private,Private,,,2013-01-24 00:24:48.842388+00,2013-01-24 00:24:48.842441+00,16,,f,,,"",Closed,11,"","","",402071
15886,Kizara,20793,,1309,,MoHSW/LGA,Government,,,2013-01-24 00:24:49.168714+00,2013-01-24 00:24:49.168886+00,16,,f,-4.9006,38.662,"",Operating,12,"","",NIMR,402016
15887,Kodepa,20794,,1365,,"",Government,,,2013-01-24 00:24:49.346491+00,2013-01-24 00:24:49.346631+00,16,,f,,,"",Closed,Not Allocated,"","",MMAM,402072
15888,Kodepa Disp.,20770,,1366,,Private,Private,,,2013-01-24 00:24:49.508378+00,2013-01-24 00:24:49.508421+00,16,,f,,,"",Not  Operating,"","","","",402073
15889,Korogwe District,20770,,1311,,"",Government,,,2013-01-24 00:24:49.595861+00,2013-01-24 00:24:49.595904+00,18,,f,-5.19039,38.13377,Magunga,Operating,27,"","",NIMR,402018
15890,Kulasi,20770,,1314,,"",Government,,,2013-01-24 00:24:49.748985+00,2013-01-24 00:24:49.74903+00,16,,f,,,"",Operating,Not Allocated,"","","",402021
15891,Kwakibomi,20770,,1315,,"",Government,,,2013-01-24 00:24:49.899723+00,2013-01-24 00:24:49.89978+00,16,,f,,,"",Operating,Not Allocated,"","","",402022
15892,Kwashemshi,20770,,1321,,"",Government,,,2013-01-24 00:24:49.992129+00,2013-01-24 00:24:49.992187+00,16,,f,,,"",Operating,Not Allocated,"","","",402028
15893,Kwemazandu,20796,,1322,,MoHSW/LGA,Government,,,2013-01-24 00:24:50.231209+00,2013-01-24 00:24:50.231258+00,16,,f,-4.98007,38.53375,"",Operating,20,"","",NIMR,402029
15894,Kwemkole,20797,,1323,,MoHSW/LGA,Government,,,2013-01-24 00:24:50.478907+00,2013-01-24 00:24:50.478959+00,16,,f,-4.88197,38.67291,"",Operating,18,"","",NIMR,402030
15895,Kwenangu,20798,,1324,,MoHSW/LGA,Government,,,2013-01-24 00:24:50.728103+00,2013-01-24 00:24:50.728159+00,16,,f,-5.90999,38.45377,"",Operating,19,"","",NIMR,402031
15896,Lewa,20800,,1325,,MoHSW/LGA,Government,,,2013-01-24 00:24:50.917195+00,2013-01-24 00:24:50.917237+00,16,,f,-5.09868,38.3964,"",Operating,21,"","",NIMR,402032
15897,Lutindi,20801,,1326,,Others,FBO,,,2013-01-24 00:24:51.166252+00,2013-01-24 00:24:51.166298+00,16,,f,-5.07575,38.36811,"",Operating,22,"","",NIMR,402033
15898,Lutindi Mental,20802,,1327,,"",FBO,,,2013-01-24 00:24:51.406872+00,2013-01-24 00:24:51.406929+00,22,,f,,,"",Operating,Not Allocated,"","","",402034
15899,Lwengera,20804,,1328,,MoHSW/LGA,Government,,,2013-01-24 00:24:51.672834+00,2013-01-24 00:24:51.672877+00,16,,f,-5.10546,38.53951,"",Operating,23,"","",NIMR,402035
15900,Magamba Kwalukonge,20805,,1329,,MoHSW/LGA,Government,,,2013-01-24 00:24:51.93412+00,2013-01-24 00:24:51.934172+00,16,,f,-4.94402,38.1894,"",Operating,25,"","","",402036
15901,Magazini,20770,,1330,,"",Government,,,2013-01-24 00:24:52.098382+00,2013-01-24 00:24:52.09844+00,16,,f,-5.17129,38.56148,"",Operating,24,"","",NIMR,402037
15902,Magazini Disp.,20806,,1367,,MoHSW/LGA,Government,,,2013-01-24 00:24:52.286866+00,2013-01-24 00:24:52.286935+00,16,,f,,,"",Operating,"","","","",402074
15903,Magoma,20807,,1331,,MoHSW/LGA,Government,,,2013-01-24 00:24:52.524341+00,2013-01-24 00:24:52.524391+00,17,,f,-4.90218,38.17539,"",Operating,26,"","",NIMR,402038
15904,Magunga,20770,,1363,,"","",,,2013-01-24 00:24:52.69862+00,2013-01-24 00:24:52.698664+00,16,,f,-5.13327,38.45337,"",Closed,"","","",NIMR,402070
15905,Majengo,20809,,1368,,Private,Private,,,2013-01-24 00:24:52.93791+00,2013-01-24 00:24:52.937989+00,16,,f,,,"",Operating,"","","","",402075
15906,Makumba,20810,,1333,,MoHSW/LGA,Government,,,2013-01-24 00:24:53.188455+00,2013-01-24 00:24:53.188512+00,16,,f,-5.02688,38.53423,"",Operating,33,"","",NIMR,402040
15907,Makuyuni,20812,,1334,,MoHSW/LGA,Government,,,2013-01-24 00:24:53.429589+00,2013-01-24 00:24:53.429644+00,16,,f,-5.02427,38.3327,"",Operating,30,"","",NIMR,402041
15908,Mandera,20813,,1335,,MoHSW/LGA,Government,,,2013-01-24 00:24:53.60728+00,2013-01-24 00:24:53.607324+00,16,,f,-5.14581,38.37105,"",Operating,29,"","",NIMR,402042
15909,Manka,20814,,1336,,MoHSW/LGA,Government,,,2013-01-24 00:24:53.920751+00,2013-01-24 00:24:53.920808+00,16,,f,-4.98815,38.41047,"",Operating,31,"","",NIMR,402043
15910,Mashewa,20815,,1339,,MoHSW/LGA,Government,,,2013-01-24 00:24:54.087269+00,2013-01-24 00:24:54.087321+00,16,,f,-4.75192,38.64564,"",Operating,34,"","",NIMR,402046
15911,Mazinde,20816,,1340,,MoHSW/LGA,Government,,,2013-01-24 00:24:54.400698+00,2013-01-24 00:24:54.400743+00,16,,f,-4.81115,38.21264,"",Operating,35,"","",NIMR,402047
15912,Mazinde Nguwa,20770,,1341,,"","",,,2013-01-24 00:24:54.481549+00,2013-01-24 00:24:54.481605+00,16,,f,-4.79775,38.22101,"",Operating,46,"","",NIMR,402048
15913,Mbaghai,20818,,1342,,MoHSW/LGA,Government,,,2013-01-24 00:24:54.799429+00,2013-01-24 00:24:54.799485+00,16,,f,-4.97842,38.38482,"",Operating,54,"","",NIMR,402049
15914,Mgila,20820,,1343,,MoHSW/LGA,Government,,,2013-01-24 00:24:55.097318+00,2013-01-24 00:24:55.097364+00,16,,f,-5.00421,38.4926,"",Operating,37,"","",NIMR,402050
15915,Midtrust,20821,,1369,,Private,Private,,,2013-01-24 00:24:55.329906+00,2013-01-24 00:24:55.32999+00,16,,f,,,"",Operating,"","","","",402076
