id,title,type_id,parent_region_id,created_at,updated_at
19138,Isakamaliwa,5,19101,2013-01-24 00:20:09.963358+00,2013-01-24 00:20:09.963406+00
19139,Isugilo,5,19128,2013-01-24 00:20:10.192301+00,2013-01-24 00:20:10.192362+00
19140,Nyandekwa,6,19087,2013-01-24 00:20:10.440459+00,2013-01-24 00:20:10.440507+00
19141,Itale,5,19140,2013-01-24 00:20:10.519033+00,2013-01-24 00:20:10.519102+00
19142,Itumba,5,19115,2013-01-24 00:20:10.708732+00,2013-01-24 00:20:10.708789+00
19143,Lugubu,5,19115,2013-01-24 00:20:10.948638+00,2013-01-24 00:20:10.948696+00
19144,Itundulu,6,19106,2013-01-24 00:20:11.199405+00,2013-01-24 00:20:11.199468+00
19145,Itunduru,5,19144,2013-01-24 00:20:11.267225+00,2013-01-24 00:20:11.267288+00
19146,Kininginila,6,19106,2013-01-24 00:20:11.506973+00,2013-01-24 00:20:11.507045+00
19147,Iyogelo,5,19146,2013-01-24 00:20:11.51292+00,2013-01-24 00:20:11.512969+00
19148,Jogohya,5,19133,2013-01-24 00:20:11.839485+00,2013-01-24 00:20:11.839534+00
19149,Kagongwa,5,19144,2013-01-24 00:20:12.074188+00,2013-01-24 00:20:12.074233+00
19150,Kalangale,5,19122,2013-01-24 00:20:12.30498+00,2013-01-24 00:20:12.305026+00
19151,Kalemela,5,19113,2013-01-24 00:20:12.555402+00,2013-01-24 00:20:12.555446+00
19152,Kaumbu,5,19111,2013-01-24 00:20:12.807675+00,2013-01-24 00:20:12.80774+00
19153,Kidalu,5,19120,2013-01-24 00:20:13.125196+00,2013-01-24 00:20:13.125263+00
19154,Kinungu,6,19106,2013-01-24 00:20:13.535116+00,2013-01-24 00:20:13.535184+00
19155,Kinungu,5,19154,2013-01-24 00:20:13.542107+00,2013-01-24 00:20:13.542155+00
19156,Ndembezi,6,19090,2013-01-24 00:20:13.780585+00,2013-01-24 00:20:13.780633+00
19157,Kitangili,5,19156,2013-01-24 00:20:13.859305+00,2013-01-24 00:20:13.859365+00
19158,Majengo,5,19117,2013-01-24 00:20:14.133879+00,2013-01-24 00:20:14.133941+00
19159,Makomelo,5,19128,2013-01-24 00:20:14.38546+00,2013-01-24 00:20:14.385529+00
19160,Sungwizi,6,19095,2013-01-24 00:20:14.555844+00,2013-01-24 00:20:14.555913+00
19161,Mwamala,5,19160,2013-01-24 00:20:14.561611+00,2013-01-24 00:20:14.561659+00
19162,Mangungu,5,19101,2013-01-24 00:20:14.859779+00,2013-01-24 00:20:14.859845+00
19163,Mwashikumbili,6,19090,2013-01-24 00:20:15.069225+00,2013-01-24 00:20:15.069273+00
19164,Matinje,5,19163,2013-01-24 00:20:15.137682+00,2013-01-24 00:20:15.13773+00
19165,Mbutu,5,19099,2013-01-24 00:20:15.367363+00,2013-01-24 00:20:15.367406+00
19166,Mgazi,5,19115,2013-01-24 00:20:15.793493+00,2013-01-24 00:20:15.793552+00
19167,Mgongolo,5,19128,2013-01-24 00:20:16.077081+00,2013-01-24 00:20:16.077127+00
19168,Migongwa,5,19107,2013-01-24 00:20:16.324901+00,2013-01-24 00:20:16.32496+00
19169,Mizanza,5,19113,2013-01-24 00:20:16.601387+00,2013-01-24 00:20:16.601433+00
19170,Mondo,5,19093,2013-01-24 00:20:16.908555+00,2013-01-24 00:20:16.908619+00
19171,Moyofuke,5,19156,2013-01-24 00:20:17.168361+00,2013-01-24 00:20:17.16841+00
19172,Simbo,6,19095,2013-01-24 00:20:17.357519+00,2013-01-24 00:20:17.357565+00
19173,Mpogolo,5,19172,2013-01-24 00:20:17.435475+00,2013-01-24 00:20:17.435541+00
19174,Mtungulu,5,19101,2013-01-24 00:20:17.682829+00,2013-01-24 00:20:17.682888+00
19175,Mwabakima,5,19099,2013-01-24 00:20:17.926112+00,2013-01-24 00:20:17.926159+00
19176,Mwabalatulu,5,19144,2013-01-24 00:20:18.263321+00,2013-01-24 00:20:18.263371+00
19177,Ntobo,6,19106,2013-01-24 00:20:18.503548+00,2013-01-24 00:20:18.503595+00
19178,Mwabubele,5,19177,2013-01-24 00:20:18.510287+00,2013-01-24 00:20:18.510351+00
19179,Mwagala,5,19122,2013-01-24 00:20:18.796584+00,2013-01-24 00:20:18.796632+00
19180,Mwajilunga,5,19154,2013-01-24 00:20:19.067214+00,2013-01-24 00:20:19.067322+00
19181,Mwakabuta,5,19131,2013-01-24 00:20:19.309861+00,2013-01-24 00:20:19.309907+00
19182,Nguvumoja,6,19087,2013-01-24 00:20:19.513499+00,2013-01-24 00:20:19.513545+00
19183,Mwalala,5,19182,2013-01-24 00:20:19.520947+00,2013-01-24 00:20:19.520993+00
19184,Mwamakona,5,19133,2013-01-24 00:20:19.849362+00,2013-01-24 00:20:19.849409+00
19185,Mwamapuli,5,19154,2013-01-24 00:20:20.315209+00,2013-01-24 00:20:20.315256+00
19186,Mwamashiga,5,19107,2013-01-24 00:20:20.607552+00,2013-01-24 00:20:20.607599+00
19187,Mwamashimba,5,19133,2013-01-24 00:20:20.892447+00,2013-01-24 00:20:20.892496+00
19188,mwamuloli,5,19177,2013-01-24 00:20:21.095275+00,2013-01-24 00:20:21.095321+00
19189,Mwandihimiji,5,19154,2013-01-24 00:20:21.388272+00,2013-01-24 00:20:21.388334+00
19190,Mwanyagula,5,19146,2013-01-24 00:20:21.636586+00,2013-01-24 00:20:21.636632+00
19191,Mwanzugi,5,19128,2013-01-24 00:20:21.820738+00,2013-01-24 00:20:21.820789+00
19192,Mwashikumbili,5,19163,2013-01-24 00:20:22.279698+00,2013-01-24 00:20:22.279742+00
19193,Mwashoma,5,19182,2013-01-24 00:20:22.551273+00,2013-01-24 00:20:22.55132+00
19194,Mwasung'ho,5,19135,2013-01-24 00:20:22.727738+00,2013-01-24 00:20:22.727798+00
19195,Mwawilu,5,19160,2013-01-24 00:20:22.974644+00,2013-01-24 00:20:22.974691+00
19196,Mwazizi,5,19101,2013-01-24 00:20:23.332321+00,2013-01-24 00:20:23.332367+00
19197,Isenegeja,5,19113,2013-01-24 00:20:23.572466+00,2013-01-24 00:20:23.572526+00
19198,Nanga,5,19111,2013-01-24 00:20:23.833283+00,2013-01-24 00:20:23.833354+00
19199,Ncheli,5,19160,2013-01-24 00:20:24.02413+00,2013-01-24 00:20:24.024176+00
19200,Ndembezi,5,19156,2013-01-24 00:20:24.298152+00,2013-01-24 00:20:24.298199+00
19201,Ngulu,5,19135,2013-01-24 00:20:24.588985+00,2013-01-24 00:20:24.589031+00
19202,Nguriti,5,19160,2013-01-24 00:20:24.755817+00,2013-01-24 00:20:24.755861+00
19203,Nguvumoja,5,19182,2013-01-24 00:20:25.059144+00,2013-01-24 00:20:25.059208+00
19204,Nkinga,5,19131,2013-01-24 00:20:25.296098+00,2013-01-24 00:20:25.296162+00
19205,Tigu,5,19156,2013-01-24 00:20:25.850947+00,2013-01-24 00:20:25.850994+00
19206,Ntobo,5,19177,2013-01-24 00:20:26.089713+00,2013-01-24 00:20:26.089783+00
19207,Nyandekwa,5,19140,2013-01-24 00:20:26.305645+00,2013-01-24 00:20:26.305691+00
19208,Simbo,5,19172,2013-01-24 00:20:26.484576+00,2013-01-24 00:20:26.484623+00
19209,Sungwizi,5,19160,2013-01-24 00:20:26.73604+00,2013-01-24 00:20:26.736085+00
19210,Tambalale,5,19172,2013-01-24 00:20:26.998005+00,2013-01-24 00:20:26.998068+00
19211,Ugaka,5,19131,2013-01-24 00:20:27.255513+00,2013-01-24 00:20:27.255559+00
19212,Ulaya,6,19090,2013-01-24 00:20:27.408356+00,2013-01-24 00:20:27.408403+00
19213,Ulaya,5,19212,2013-01-24 00:20:27.486154+00,2013-01-24 00:20:27.486196+00
19214,Ussongo,5,19140,2013-01-24 00:20:27.727229+00,2013-01-24 00:20:27.727275+00
19215,Uswaya,5,19096,2013-01-24 00:20:28.175475+00,2013-01-24 00:20:28.17554+00
19216,Utuja,6,19095,2013-01-24 00:20:28.45731+00,2013-01-24 00:20:28.457372+00
19217,Utuja,5,19216,2013-01-24 00:20:28.463111+00,2013-01-24 00:20:28.463162+00
19218,Ziba,5,19109,2013-01-24 00:20:29.464611+00,2013-01-24 00:20:29.464673+00
19219,Dar es salaam,2,17754,2013-01-24 00:20:29.55572+00,2013-01-24 00:20:29.555767+00
19220,Ilala,3,19219,2013-01-24 00:20:29.623664+00,2013-01-24 00:20:29.623709+00
19221,Ileje,3,18627,2013-01-24 00:20:55.236377+00,2013-01-24 00:20:55.236439+00
19222,Bulambya,4,19221,2013-01-24 00:20:55.2926+00,2013-01-24 00:20:55.292661+00
19223,Malangali,6,19222,2013-01-24 00:20:55.300079+00,2013-01-24 00:20:55.300124+00
19224,Bulanga,5,19223,2013-01-24 00:20:55.368275+00,2013-01-24 00:20:55.368335+00
19225,Bupigu,6,19222,2013-01-24 00:20:55.649461+00,2013-01-24 00:20:55.649531+00
19226,Bupigu,5,19225,2013-01-24 00:20:55.658055+00,2013-01-24 00:20:55.658119+00
19227,Ikinga,6,19222,2013-01-24 00:20:55.89863+00,2013-01-24 00:20:55.898694+00
19228,Bwipa,5,19227,2013-01-24 00:20:55.979858+00,2013-01-24 00:20:55.979917+00
19229,Bundali,4,19221,2013-01-24 00:20:56.179859+00,2013-01-24 00:20:56.179923+00
19230,Ngulugulu,6,19229,2013-01-24 00:20:56.187958+00,2013-01-24 00:20:56.188014+00
19231,Chikumbulu,5,19230,2013-01-24 00:20:56.244221+00,2013-01-24 00:20:56.244277+00
19232,Ibaba,6,19222,2013-01-24 00:20:56.542773+00,2013-01-24 00:20:56.542847+00
19233,Ibaba,5,19232,2013-01-24 00:20:56.60169+00,2013-01-24 00:20:56.601814+00
19234,Chitete,6,19222,2013-01-24 00:20:56.909364+00,2013-01-24 00:20:56.909413+00
19235,Ikumbilo,5,19234,2013-01-24 00:20:56.918729+00,2013-01-24 00:20:56.918794+00
19236,Itumba,6,19222,2013-01-24 00:20:57.148531+00,2013-01-24 00:20:57.148577+00
19237,Itumba,5,19236,2013-01-24 00:20:57.21825+00,2013-01-24 00:20:57.218301+00
19238,Ndola,6,19222,2013-01-24 00:20:57.509853+00,2013-01-24 00:20:57.509898+00
19239,Ishenta,5,19238,2013-01-24 00:20:57.517223+00,2013-01-24 00:20:57.517285+00
19240,Kafule,6,19222,2013-01-24 00:20:57.746466+00,2013-01-24 00:20:57.746573+00
19241,Isoko,5,19240,2013-01-24 00:20:57.82608+00,2013-01-24 00:20:57.826127+00
19242,Isongole,6,19222,2013-01-24 00:20:58.057765+00,2013-01-24 00:20:58.057826+00
19243,Isongole,5,19242,2013-01-24 00:20:58.125102+00,2013-01-24 00:20:58.125145+00
19244,Itale,6,19222,2013-01-24 00:20:58.35654+00,2013-01-24 00:20:58.356589+00
19245,Iwala,5,19244,2013-01-24 00:20:58.425179+00,2013-01-24 00:20:58.425226+00
19246,Kalembo,6,19229,2013-01-24 00:20:58.964712+00,2013-01-24 00:20:58.964759+00
19247,Kalembo,5,19246,2013-01-24 00:20:58.971175+00,2013-01-24 00:20:58.971236+00
19248,Kapelekesi,5,19240,2013-01-24 00:20:59.257388+00,2013-01-24 00:20:59.257445+00
19249,Kapeta,5,19227,2013-01-24 00:20:59.571912+00,2013-01-24 00:20:59.571959+00
19250,Lubanda,6,19229,2013-01-24 00:20:59.788137+00,2013-01-24 00:20:59.7882+00
19251,Mutula,5,19250,2013-01-24 00:20:59.868486+00,2013-01-24 00:20:59.868533+00
19252,Luswisi,6,19229,2013-01-24 00:21:00.108367+00,2013-01-24 00:21:00.108425+00
19253,Luswisi,5,19252,2013-01-24 00:21:00.198783+00,2013-01-24 00:21:00.198857+00
19254,Malangali,5,19223,2013-01-24 00:21:00.706138+00,2013-01-24 00:21:00.706183+00
19255,Mbebe,6,19222,2013-01-24 00:21:00.870216+00,2013-01-24 00:21:00.870278+00
19256,Mbebe,5,19255,2013-01-24 00:21:00.948792+00,2013-01-24 00:21:00.948852+00
19257,Mlale,6,19229,2013-01-24 00:21:01.188086+00,2013-01-24 00:21:01.188148+00
19258,Mlale,5,19257,2013-01-24 00:21:01.194218+00,2013-01-24 00:21:01.194272+00
19259,Msia,5,19234,2013-01-24 00:21:01.432248+00,2013-01-24 00:21:01.432291+00
19260,Ngulilo,6,19222,2013-01-24 00:21:01.676211+00,2013-01-24 00:21:01.676275+00
19261,Ngulilo,5,19260,2013-01-24 00:21:01.68193+00,2013-01-24 00:21:01.681994+00
19262,Ngulugulu,5,19230,2013-01-24 00:21:01.941649+00,2013-01-24 00:21:01.941695+00
19263,Sange,6,19229,2013-01-24 00:21:02.110894+00,2013-01-24 00:21:02.110961+00
19264,Sange,5,19263,2013-01-24 00:21:02.116823+00,2013-01-24 00:21:02.11688+00
19265,Mwanza,2,17754,2013-01-24 00:21:02.275709+00,2013-01-24 00:21:02.275786+00
19266,Ilemela,3,19265,2013-01-24 00:21:02.281543+00,2013-01-24 00:21:02.28159+00
19267,Ilemela,4,19266,2013-01-24 00:21:02.28659+00,2013-01-24 00:21:02.286631+00
19268,Nyamanoro,6,19267,2013-01-24 00:21:02.352482+00,2013-01-24 00:21:02.352527+00
19269,Ibungilo,5,19268,2013-01-24 00:21:02.357994+00,2013-01-24 00:21:02.358034+00
19270,Ilemela,6,19267,2013-01-24 00:21:02.604995+00,2013-01-24 00:21:02.605056+00
19271,Air Port,5,19270,2013-01-24 00:21:02.609671+00,2013-01-24 00:21:02.609717+00
19272,Tarazo,5,19268,2013-01-24 00:21:02.853626+00,2013-01-24 00:21:02.853671+00
19273,Nyakato,6,19267,2013-01-24 00:21:03.038234+00,2013-01-24 00:21:03.038295+00
19274,Buzuruga,5,19273,2013-01-24 00:21:03.116101+00,2013-01-24 00:21:03.116165+00
19275,Pasiansi,6,19267,2013-01-24 00:21:03.287634+00,2013-01-24 00:21:03.28768+00
19276,Bwiru Elimu,5,19275,2013-01-24 00:21:03.293366+00,2013-01-24 00:21:03.293425+00
19277,Kirumba,6,19267,2013-01-24 00:21:03.734256+00,2013-01-24 00:21:03.734313+00
19278,Vuka,5,19277,2013-01-24 00:21:03.739636+00,2013-01-24 00:21:03.73969+00
19279,Mwatex,5,19273,2013-01-24 00:21:03.986215+00,2013-01-24 00:21:03.986437+00
19280,Bugogwa,6,19267,2013-01-24 00:21:04.337485+00,2013-01-24 00:21:04.337543+00
19281,Ilalila,5,19280,2013-01-24 00:21:04.42771+00,2013-01-24 00:21:04.42777+00
19282,Kahasa,5,19270,2013-01-24 00:21:04.689252+00,2013-01-24 00:21:04.689315+00
19283,Makongoro,5,19268,2013-01-24 00:21:05.264092+00,2013-01-24 00:21:05.264156+00
19284,Sangabuye,6,19267,2013-01-24 00:21:05.577843+00,2013-01-24 00:21:05.577905+00
19285,Kabasungu,5,19284,2013-01-24 00:21:05.584199+00,2013-01-24 00:21:05.584244+00
19286,Kahama,5,19270,2013-01-24 00:21:05.855152+00,2013-01-24 00:21:05.855214+00
19287,Igombe,5,19280,2013-01-24 00:21:06.071759+00,2013-01-24 00:21:06.071821+00
19288,Zahanati,5,19268,2013-01-24 00:21:06.592826+00,2013-01-24 00:21:06.592869+00
19289,Magomeni,5,19277,2013-01-24 00:21:06.930488+00,2013-01-24 00:21:06.930532+00
19290,Buswelu,6,19267,2013-01-24 00:21:07.274787+00,2013-01-24 00:21:07.274831+00
19291,Bulola 'A',5,19290,2013-01-24 00:21:07.309573+00,2013-01-24 00:21:07.309635+00
19292,Balyehele,5,19270,2013-01-24 00:21:07.538481+00,2013-01-24 00:21:07.538666+00
19293,Kiseke 'B',5,19270,2013-01-24 00:21:07.784411+00,2013-01-24 00:21:07.784459+00
19294,Mbugani,5,19268,2013-01-24 00:21:08.154092+00,2013-01-24 00:21:08.154135+00
19295,Kitangiri,6,19267,2013-01-24 00:21:08.400071+00,2013-01-24 00:21:08.400131+00
19296,Medical Reseach,5,19295,2013-01-24 00:21:08.405596+00,2013-01-24 00:21:08.405652+00
19297,Airport,5,19280,2013-01-24 00:21:08.623618+00,2013-01-24 00:21:08.623661+00
19298,National,5,19273,2013-01-24 00:21:09.22849+00,2013-01-24 00:21:09.228536+00
19299,Nyamhongolo,5,19290,2013-01-24 00:21:09.401343+00,2013-01-24 00:21:09.401405+00
19300,Nyamwilolelwa,5,19280,2013-01-24 00:21:09.68548+00,2013-01-24 00:21:09.685541+00
19301,Buzuruga Kaskazini,5,19273,2013-01-24 00:21:09.91324+00,2013-01-24 00:21:09.913296+00
19302,Pasiansi Chini,5,19275,2013-01-24 00:21:10.282669+00,2013-01-24 00:21:10.282716+00
19303,"Nyashimba ""A""",5,19284,2013-01-24 00:21:10.592213+00,2013-01-24 00:21:10.592257+00
19304,"Kawekamo ""A""",5,19275,2013-01-24 00:21:10.808966+00,2013-01-24 00:21:10.809048+00
19305,Karume,5,19268,2013-01-24 00:21:11.572358+00,2013-01-24 00:21:11.572414+00
19306,Kijiji,5,19268,2013-01-24 00:21:12.095517+00,2013-01-24 00:21:12.095594+00
19307,Bondeni,5,19277,2013-01-24 00:21:12.321794+00,2013-01-24 00:21:12.321837+00
19308,Kilimahewa,5,19268,2013-01-24 00:21:12.626395+00,2013-01-24 00:21:12.626465+00
19309,Nyamagana,4,19266,2013-01-24 00:21:13.073243+00,2013-01-24 00:21:13.075206+00
19310,Mirongo,6,19309,2013-01-24 00:21:13.085678+00,2013-01-24 00:21:13.085742+00
19311,Rufiji,5,19310,2013-01-24 00:21:13.144633+00,2013-01-24 00:21:13.144695+00
19312,Singida,2,17754,2013-01-24 00:21:13.503573+00,2013-01-24 00:21:13.503636+00
19313,Iramba,3,19312,2013-01-24 00:21:13.509616+00,2013-01-24 00:21:13.509674+00
19314,Kisiriri,4,19313,2013-01-24 00:21:13.576773+00,2013-01-24 00:21:13.576832+00
19315,Kiomboi,6,19314,2013-01-24 00:21:13.64381+00,2013-01-24 00:21:13.643876+00
19316,New Kiomboi,5,19315,2013-01-24 00:21:13.679805+00,2013-01-24 00:21:13.679852+00
19317,Kirumi,4,19313,2013-01-24 00:21:13.871786+00,2013-01-24 00:21:13.871853+00
19318,Mpambala,6,19317,2013-01-24 00:21:13.88145+00,2013-01-24 00:21:13.881503+00
19319,Mpambala,5,19318,2013-01-24 00:21:13.937482+00,2013-01-24 00:21:13.937545+00
19320,Tulya,6,19314,2013-01-24 00:21:14.156383+00,2013-01-24 00:21:14.156441+00
19321,Doromoni,5,19320,2013-01-24 00:21:14.211024+00,2013-01-24 00:21:14.211079+00
19322,Mwangangeza,6,19317,2013-01-24 00:21:14.411824+00,2013-01-24 00:21:14.411881+00
19323,Endasiku,5,19322,2013-01-24 00:21:14.417757+00,2013-01-24 00:21:14.417811+00
19324,Nduguti,4,19313,2013-01-24 00:21:14.566883+00,2013-01-24 00:21:14.566932+00
19325,Gumanga,6,19324,2013-01-24 00:21:14.622309+00,2013-01-24 00:21:14.622368+00
19326,Gumanga,5,19325,2013-01-24 00:21:14.692921+00,2013-01-24 00:21:14.692984+00
19327,Nduguti,6,19324,2013-01-24 00:21:14.940293+00,2013-01-24 00:21:14.940356+00
19328,Iambi,5,19327,2013-01-24 00:21:14.946873+00,2013-01-24 00:21:14.946929+00
19329,Nkungi,5,19327,2013-01-24 00:21:15.191205+00,2013-01-24 00:21:15.191268+00
19330,Kinyangiri,4,19313,2013-01-24 00:21:15.604676+00,2013-01-24 00:21:15.604732+00
19331,Iguguno,6,19330,2013-01-24 00:21:15.611358+00,2013-01-24 00:21:15.611404+00
19332,Nduguti,5,19331,2013-01-24 00:21:15.677785+00,2013-01-24 00:21:15.67785+00
19333,Kinandili,5,19331,2013-01-24 00:21:15.896614+00,2013-01-24 00:21:15.89666+00
19334,Ikolo,5,19322,2013-01-24 00:21:16.2419+00,2013-01-24 00:21:16.241951+00
19335,Ibaga,6,19317,2013-01-24 00:21:16.44559+00,2013-01-24 00:21:16.445637+00
19336,Ilongo,5,19335,2013-01-24 00:21:16.512576+00,2013-01-24 00:21:16.512638+00
19337,Matongo,6,19317,2013-01-24 00:21:16.848779+00,2013-01-24 00:21:16.848825+00
19338,Isene,5,19337,2013-01-24 00:21:16.85627+00,2013-01-24 00:21:16.856329+00
19339,Kinyangiri,6,19330,2013-01-24 00:21:17.082811+00,2013-01-24 00:21:17.082871+00
19340,Mbelekese,5,19339,2013-01-24 00:21:17.136473+00,2013-01-24 00:21:17.13652+00
19341,Msingi,6,19330,2013-01-24 00:21:17.297309+00,2013-01-24 00:21:17.297365+00
19342,Gumanga,5,19341,2013-01-24 00:21:17.302851+00,2013-01-24 00:21:17.302898+00
19343,Ndago,4,19313,2013-01-24 00:21:17.481151+00,2013-01-24 00:21:17.481213+00
19344,Kaselya,6,19343,2013-01-24 00:21:17.559266+00,2013-01-24 00:21:17.559323+00
19345,Kibigiri,5,19344,2013-01-24 00:21:17.565215+00,2013-01-24 00:21:17.565268+00
19346,Shelui,4,19313,2013-01-24 00:21:17.722769+00,2013-01-24 00:21:17.722824+00
19347,Shelui,6,19346,2013-01-24 00:21:17.789748+00,2013-01-24 00:21:17.789803+00
19348,Kibigiri,5,19347,2013-01-24 00:21:17.869066+00,2013-01-24 00:21:17.869147+00
19349,Kidaru,6,19314,2013-01-24 00:21:18.050774+00,2013-01-24 00:21:18.05083+00
19350,Kidaru,5,19349,2013-01-24 00:21:18.056022+00,2013-01-24 00:21:18.056072+00
19351,Kikhonda,6,19330,2013-01-24 00:21:18.287324+00,2013-01-24 00:21:18.287378+00
19352,Usure,5,19351,2013-01-24 00:21:18.341985+00,2013-01-24 00:21:18.342041+00
19353,Kinampanda,4,19313,2013-01-24 00:21:18.650544+00,2013-01-24 00:21:18.650605+00
19354,Kinampanda,6,19353,2013-01-24 00:21:18.656238+00,2013-01-24 00:21:18.656285+00
19355,Kyengege,5,19354,2013-01-24 00:21:18.723244+00,2013-01-24 00:21:18.72329+00
19356,Kinyambuli,5,19337,2013-01-24 00:21:19.053552+00,2013-01-24 00:21:19.053611+00
19357,Lunsanga,5,19339,2013-01-24 00:21:19.282609+00,2013-01-24 00:21:19.282663+00
19358,Ujungu,5,19339,2013-01-24 00:21:19.517823+00,2013-01-24 00:21:19.517883+00
19359,Matongo,5,19337,2013-01-24 00:21:19.770636+00,2013-01-24 00:21:19.770691+00
19360,Kisiriri,6,19314,2013-01-24 00:21:19.977261+00,2013-01-24 00:21:19.97732+00
19361,Kisimba,5,19360,2013-01-24 00:21:20.05672+00,2013-01-24 00:21:20.056767+00
19362,Ishenga,5,19354,2013-01-24 00:21:20.287946+00,2013-01-24 00:21:20.287993+00
19363,New kiomboi,5,19360,2013-01-24 00:21:20.544988+00,2013-01-24 00:21:20.545035+00
19364,Kisiriri,5,19360,2013-01-24 00:21:20.746341+00,2013-01-24 00:21:20.746396+00
19365,Kyengege,6,19353,2013-01-24 00:21:21.09141+00,2013-01-24 00:21:21.091466+00
19366,Kyengege,5,19365,2013-01-24 00:21:21.15761+00,2013-01-24 00:21:21.15767+00
19367,Kisharita,5,19349,2013-01-24 00:21:21.378222+00,2013-01-24 00:21:21.378276+00
19368,Mwandoigembe,5,19339,2013-01-24 00:21:21.655609+00,2013-01-24 00:21:21.655673+00
19369,Old kiomboi,5,19315,2013-01-24 00:21:21.906332+00,2013-01-24 00:21:21.906388+00
19370,Mwanga,6,19324,2013-01-24 00:21:22.100207+00,2013-01-24 00:21:22.100271+00
19371,Malaja,5,19370,2013-01-24 00:21:22.168409+00,2013-01-24 00:21:22.168454+00
19372,Lyelembo,5,19354,2013-01-24 00:21:22.429572+00,2013-01-24 00:21:22.429618+00
19373,Maluga,5,19354,2013-01-24 00:21:22.669616+00,2013-01-24 00:21:22.669662+00
19374,Luono,5,19315,2013-01-24 00:21:22.88855+00,2013-01-24 00:21:22.888611+00
19375,Marera,5,19370,2013-01-24 00:21:23.04995+00,2013-01-24 00:21:23.050032+00
19376,Mbelekese,6,19343,2013-01-24 00:21:23.255365+00,2013-01-24 00:21:23.255425+00
19377,Matongo,5,19376,2013-01-24 00:21:23.322026+00,2013-01-24 00:21:23.322085+00
19378,Mgongo,5,19347,2013-01-24 00:21:23.560259+00,2013-01-24 00:21:23.560303+00
19379,Kinandili,5,19327,2013-01-24 00:21:23.771109+00,2013-01-24 00:21:23.771169+00
19380,Ntwike,6,19346,2013-01-24 00:21:23.982614+00,2013-01-24 00:21:23.982672+00
19381,Mingela,5,19380,2013-01-24 00:21:23.988945+00,2013-01-24 00:21:23.989001+00
19382,Ulemo,6,19353,2013-01-24 00:21:24.188293+00,2013-01-24 00:21:24.188348+00
19383,Misigiri,5,19382,2013-01-24 00:21:24.279808+00,2013-01-24 00:21:24.279869+00
19384,Gumanga,6,19317,2013-01-24 00:21:24.455436+00,2013-01-24 00:21:24.455483+00
19385,Mkalama,5,19384,2013-01-24 00:21:24.533672+00,2013-01-24 00:21:24.533726+00
19386,Urughu,6,19343,2013-01-24 00:21:24.77221+00,2013-01-24 00:21:24.772257+00
19387,Endasiku,5,19386,2013-01-24 00:21:24.779136+00,2013-01-24 00:21:24.779199+00
19388,Marera,5,19341,2013-01-24 00:21:25.268228+00,2013-01-24 00:21:25.268285+00
19389,Mtekente,6,19343,2013-01-24 00:21:25.465306+00,2013-01-24 00:21:25.465353+00
19390,Dominiki,5,19389,2013-01-24 00:21:25.533677+00,2013-01-24 00:21:25.53372+00
19391,Mtoa,6,19346,2013-01-24 00:21:25.761738+00,2013-01-24 00:21:25.761794+00
19392,Mtoa,5,19391,2013-01-24 00:21:25.828636+00,2013-01-24 00:21:25.828694+00
19393,Nguvumali,5,19382,2013-01-24 00:21:25.993345+00,2013-01-24 00:21:25.993408+00
19394,Mwangeza,6,19317,2013-01-24 00:21:26.229205+00,2013-01-24 00:21:26.229264+00
19395,Munguli,5,19394,2013-01-24 00:21:26.296574+00,2013-01-24 00:21:26.296637+00
19396,Ndulungu,6,19343,2013-01-24 00:21:26.522561+00,2013-01-24 00:21:26.522618+00
19397,Mgongo,5,19396,2013-01-24 00:21:26.53055+00,2013-01-24 00:21:26.530612+00
19398,Mwanduigembe,5,19344,2013-01-24 00:21:26.825583+00,2013-01-24 00:21:26.82563+00
19399,Mwanga,5,19370,2013-01-24 00:21:27.025526+00,2013-01-24 00:21:27.025572+00
19400,Mwangeza,5,19394,2013-01-24 00:21:27.30351+00,2013-01-24 00:21:27.303556+00
19401,Ndago,6,19343,2013-01-24 00:21:27.455214+00,2013-01-24 00:21:27.455258+00
19402,Ilongo,5,19401,2013-01-24 00:21:27.522084+00,2013-01-24 00:21:27.522129+00
19403,Malaja,5,19341,2013-01-24 00:21:27.727318+00,2013-01-24 00:21:27.727364+00
19404,Mtoa,5,19327,2013-01-24 00:21:27.967797+00,2013-01-24 00:21:27.967854+00
19405,Wembere,5,19396,2013-01-24 00:21:28.18088+00,2013-01-24 00:21:28.180937+00
19406,Nkalankala,5,19370,2013-01-24 00:21:28.357055+00,2013-01-24 00:21:28.357117+00
